Source,Filename,Youtube,Delay,Speed,Remove Black Bar,Notes
DLC3,John Lennon - I Don't Wanna Be A Soldier Mama,Not Checked Yet,,,FALSE,
DLC3,John Lennon - It's So Hard,Not Checked Yet,,,FALSE,
DLC3,John Lennon - Jealous Guy,Not Checked Yet,,,FALSE,
DLC3,John Lennon - Oh My Love,Not Checked Yet,,,FALSE,
DLC3,John Lennon - Oh Yoko!,Not Checked Yet,,,FALSE,
DLC3,"Johnny Cash - Cry, Cry, Cry",Not Checked Yet,,,FALSE,
DLC3,Johnny Cash - Don't Take Your Guns to Town,Not Checked Yet,,,FALSE,
DLC3,Johnny Cash - Five Feet High and Rising,Not Checked Yet,,,FALSE,
DLC3,Johnny Cash - Folsom Prison Blues,Not Checked Yet,,,FALSE,
DLC3,Johnny Cash - I Got Stripes,Not Checked Yet,,,FALSE,
DLC3,Johnny Cash - I Walk the Line,Not Checked Yet,,,FALSE,
DLC3,Johnny Cash - Ring of Fire (RB3 version),Not Checked Yet,,,FALSE,
DLC3,Johnny Cash - Tennessee Flat Top Box,Not Checked Yet,,,FALSE,
DLC3,Johnny Cash - The Ballad of Ira Hayes,Not Checked Yet,,,FALSE,
DLC3,Johnny Cooper - Don't Feel Like That Anymore,Not Checked Yet,,,FALSE,
DLC3,Joy Division - Love Will Tear Us Apart,Not Checked Yet,,,FALSE,
DLC3,Justin Moore - Backwoods (RB3 version),Not Checked Yet,,,FALSE,
DLC3,Keith Urban - Kiss a Girl (RB3 version),Not Checked Yet,,,FALSE,
DLC3,Kelly Clarkson - Stronger (What Doesn't Kill You),Not Checked Yet,,,FALSE,
DLC3,Kenny Loggins - Footloose,Not Checked Yet,,,FALSE,
DLC3,Kenny Loggins - I'm Alright,Not Checked Yet,,,FALSE,
DLC3,Killswitch Engage - Starting Over,Not Checked Yet,,,FALSE,
DLC3,Killswitch Engage - The Arms of Sorrow,Not Checked Yet,,,FALSE,
DLC3,Killswitch Engage - The End of Heartache,Not Checked Yet,,,FALSE,
DLC3,KISS - Rock and Roll All Nite (Live),Not Checked Yet,,,FALSE,
DLC3,KISS - Strutter (Live),Not Checked Yet,,,FALSE,
DLC3,Kool & the Gang - Jungle Boogie,Not Checked Yet,,,FALSE,
DLC3,KoRn - Falling Away from Me,Not Checked Yet,,,FALSE,
DLC3,KoRn - Freak on a Leash,Not Checked Yet,,,FALSE,
DLC3,Lady Antebellum - Need You Now,Not Checked Yet,,,FALSE,
DLC3,Lady Antebellum - Perfect Day (RB3 version),Not Checked Yet,,,FALSE,
DLC3,Lady Gaga - Born This Way,Not Checked Yet,,,FALSE,
DLC3,Lady Gaga - LoveGame,Not Checked Yet,,,FALSE,
DLC3,Lady Gaga - Paparazzi,Not Checked Yet,,,FALSE,
DLC3,Laura Bell Bundy - Giddy On Up (RB3 version),Not Checked Yet,,,FALSE,
DLC3,Limp Bizkit - Gold Cobra,Not Checked Yet,,,FALSE,
DLC3,Limp Bizkit - My Way,Not Checked Yet,,,FALSE,
DLC3,Limp Bizkit - Nookie,Not Checked Yet,,,FALSE,
DLC3,Limp Bizkit - Re-Arranged,Not Checked Yet,,,FALSE,
DLC3,Linea 77 - Fantasma,Not Checked Yet,,,FALSE,
DLC3,Linkin Park - Breaking the Habit,Not Checked Yet,,,FALSE,
DLC3,Linkin Park - Burn It Down,Not Checked Yet,,,FALSE,
DLC3,Linkin Park - Crawling,Not Checked Yet,,,FALSE,
DLC3,Linkin Park - In the End,Not Checked Yet,,,FALSE,
DLC3,Linkin Park - New Divide,Not Checked Yet,,,FALSE,
DLC3,Linkin Park - Numb,Not Checked Yet,,,FALSE,
DLC3,Linkin Park - Shadow of the Day,Not Checked Yet,,,FALSE,
DLC3,Linkin Park - Somewhere I Belong,Not Checked Yet,,,FALSE,
DLC3,Linkin Park - Waiting for the End,Not Checked Yet,,,FALSE,
DLC3,Linkin Park - What I've Done,Not Checked Yet,,,FALSE,
DLC3,Litfiba - Proibito,Not Checked Yet,,,FALSE,
DLC3,Live - I Alone,Not Checked Yet,,,FALSE,
DLC3,Live - Lightning Crashes,Not Checked Yet,,,FALSE,
DLC3,Living Colour - Cult of Personality,Not Checked Yet,,,FALSE,
DLC3,Lordi - Hard Rock Hallelujah,Not Checked Yet,,,FALSE,
DLC3,Loverboy - Working for the Weekend,Not Checked Yet,,,FALSE,
DLC3,Luke Bryan - Rain Is a Good Thing (RB3 version),Not Checked Yet,,,FALSE,
DLC3,Lynyrd Skynyrd - Saturday Night Special,Not Checked Yet,,,FALSE,
DLC3,Lynyrd Skynyrd - Sweet Home Alabama (Live),Not Checked Yet,,,FALSE,
DLC3,Lynyrd Skynyrd - Tuesday's Gone,Not Checked Yet,,,FALSE,
DLC3,Lynyrd Skynyrd - What's Your Name,Not Checked Yet,,,FALSE,
DLC3,Marcy Playground - Sex and Candy,Not Checked Yet,,,FALSE,
DLC3,Maroon 5 - Misery,Not Checked Yet,,,FALSE,
DLC3,Maroon 5 - This Love,Not Checked Yet,,,FALSE,
DLC3,Maroon 5 - Won't Go Home Without You,Not Checked Yet,,,FALSE,
DLC3,Maroon 5 ft. Christina Aguilera - Moves Like Jagger,Not Checked Yet,,,FALSE,
DLC3,Mastodon - Blood and Thunder,Not Checked Yet,,,FALSE,
DLC3,Mastodon - Curl of the Burl,Not Checked Yet,,,FALSE,
DLC3,Matchbox Twenty - Bent,Not Checked Yet,,,FALSE,
DLC3,Matchbox Twenty - How Far We've Come,Not Checked Yet,,,FALSE,
DLC3,Matchbox Twenty - She's So Mean,Not Checked Yet,,,FALSE,
DLC3,Meat Loaf - Paradise by the Dashboard Light,Not Checked Yet,,,FALSE,
DLC3,Megadeth - A Tout le Monde,Not Checked Yet,,,FALSE,
DLC3,Megadeth - Public Enemy No. 1,Not Checked Yet,,,FALSE,
DLC3,Megadeth - Symphony of Destruction,Not Checked Yet,,,FALSE,
DLC3,Men at Work - Down Under,Not Checked Yet,,,FALSE,
DLC3,Men at Work - Overkill,Not Checked Yet,,,FALSE,
DLC3,Merle Haggard - Mama Tried (RB3 version),Not Checked Yet,,,FALSE,
DLC3,Midnight Oil - Power and the Passion,Not Checked Yet,,,FALSE,
DLC3,Modern English - I Melt with You,Not Checked Yet,,,FALSE,
DLC3,Mr. Big - To Be With You,Not Checked Yet,,,FALSE,
DLC3,Mudvayne - Happy,Not Checked Yet,,,FALSE,
DLC3,My Chemical Romance - Helena,Not Checked Yet,,,FALSE,
DLC3,My Chemical Romance - Sing,Not Checked Yet,,,FALSE,
DLC3,My Chemical Romance - Teenagers,Not Checked Yet,,,FALSE,
DLC3,Nazareth - Love Hurts,Not Checked Yet,,,FALSE,
DLC3,New Order - Blue Monday,Not Checked Yet,,,FALSE,
DLC3,Nickelback - Animals,Not Checked Yet,,,FALSE,
DLC3,Nickelback - How You Remind Me,Not Checked Yet,,,FALSE,
DLC3,Nickelback - If Today Was Your Last Day,Not Checked Yet,,,FALSE,
DLC3,Nickelback - Someday,Not Checked Yet,,,FALSE,
DLC3,Nickelback - This Means War,Not Checked Yet,,,FALSE,
DLC3,Nightwish - Amaranth,Not Checked Yet,,,FALSE,
DLC3,Nine Inch Nails - Closer,Not Checked Yet,,,FALSE,
DLC3,Nine Inch Nails - Head Like a Hole,Not Checked Yet,,,FALSE,
DLC3,Nine Inch Nails - Sanctified,Not Checked Yet,,,FALSE,
DLC3,Nine Inch Nails - Terrible Lie,Not Checked Yet,,,FALSE,
DLC3,Nine Inch Nails - The Only Time,Not Checked Yet,,,FALSE,
DLC3,Nirvana - All Apologies,Not Checked Yet,,,FALSE,
DLC3,Nirvana - Heart-Shaped Box,Not Checked Yet,,,FALSE,
DLC3,Nirvana - Rape Me,Not Checked Yet,,,FALSE,
DLC3,Nirvana - You Know You're Right,Not Checked Yet,,,FALSE,
DLC3,Ohio Players - Fire,Not Checked Yet,,,FALSE,
DLC3,Ohio Players - Love Rollercoaster,Not Checked Yet,,,FALSE,
DLC3,Oingo Boingo - Weird Science,Not Checked Yet,,,FALSE,
DLC3,OK Go - Shooting the Moon,Not Checked Yet,,,FALSE,
DLC3,Opeth - Ghost of Perdition,Not Checked Yet,,,FALSE,
DLC3,Owl City - Fireflies,Not Checked Yet,,,FALSE,
DLC3,Ozzy Osbourne - Bark at the Moon,Not Checked Yet,,,FALSE,
DLC3,Ozzy Osbourne - Diary of a Madman,Not Checked Yet,,,FALSE,
DLC3,Ozzy Osbourne - Flying High Again,Not Checked Yet,,,FALSE,
DLC3,Ozzy Osbourne - I Don't Know,Not Checked Yet,,,FALSE,
DLC3,"Ozzy Osbourne - Mama, I'm Coming Home",Not Checked Yet,,,FALSE,
DLC3,Ozzy Osbourne - Mr. Crowley,Not Checked Yet,,,FALSE,
DLC3,Ozzy Osbourne - Over the Mountain,Not Checked Yet,,,FALSE,
DLC3,Ozzy Osbourne - Steal Away (The Night),Not Checked Yet,,,FALSE,
DLC3,P!nk - Funhouse,Not Checked Yet,,,FALSE,
DLC3,P!nk - Get the Party Started,Not Checked Yet,,,FALSE,
DLC3,P!nk - Please Don't Leave Me,Not Checked Yet,,,FALSE,
DLC3,P!nk - Raise Your Glass,Not Checked Yet,,,FALSE,
DLC3,P!nk - Sober,Not Checked Yet,,,FALSE,
DLC3,P.O.D - Boom,Not Checked Yet,,,FALSE,
DLC3,P.O.D - Youth of the Nation,Not Checked Yet,,,FALSE,
DLC3,Panic at the Disco - I Write Sins Not Tragedies,Not Checked Yet,,,FALSE,
DLC3,Pantera - 5 Minutes Alone,Not Checked Yet,,,FALSE,
DLC3,Pantera - I'm Broken,Not Checked Yet,,,FALSE,
DLC3,Pantera - Mouth for War,Not Checked Yet,,,FALSE,
DLC3,Pantera - Walk,Not Checked Yet,,,FALSE,
DLC3,Papa Roach - Forever,Not Checked Yet,,,FALSE,
DLC3,Paramore - Brick by Boring Brick,Not Checked Yet,,,FALSE,
DLC3,Paramore - Ignorance,Not Checked Yet,,,FALSE,
DLC3,Paramore - Pressure,Not Checked Yet,,,FALSE,
DLC3,Paramore - The Only Exception,Not Checked Yet,,,FALSE,
DLC3,Pat Benatar - Fire and Ice,Not Checked Yet,,,FALSE,
DLC3,Pat Benatar - Invincible,Not Checked Yet,,,FALSE,
DLC3,Pat Benatar - Love Is a Battlefield,Not Checked Yet,,,FALSE,
DLC3,Pat Benatar - Promises in the Dark,Not Checked Yet,,,FALSE,
DLC3,Pat Benatar - Shadows of the Night,Not Checked Yet,,,FALSE,
DLC3,Pat Benatar - We Belong,Not Checked Yet,,,FALSE,
DLC3,Paul McCartney - Maybe I'm Amazed,Not Checked Yet,,,FALSE,
DLC3,Paul McCartney & Wings - Band on the Run,Not Checked Yet,,,FALSE,
DLC3,Paul McCartney & Wings - Helen Wheels,Not Checked Yet,,,FALSE,
DLC3,Paul McCartney & Wings - Let Me Roll It,Not Checked Yet,,,FALSE,
DLC3,Peter Cetera - Glory of Love,Not Checked Yet,,,FALSE,
DLC3,Peter Frampton - Do You Feel Like We Do (Live),Not Checked Yet,,,FALSE,
DLC3,Phish - Stash,Not Checked Yet,,,FALSE,
DLC3,Phish - Tweezer,Not Checked Yet,,,FALSE,
DLC3,Poison - Every Rose Has Its Thorn,Not Checked Yet,,,FALSE,
DLC3,Poison - Nothin' but a Good Time,Not Checked Yet,,,FALSE,
DLC3,Poison - Talk Dirty to Me,Not Checked Yet,,,FALSE,
DLC3,Poison - Unskinny Bop,Not Checked Yet,,,FALSE,
DLC3,Procol Harum - A Whiter Shade of Pale,Not Checked Yet,,,FALSE,
DLC3,Puddle of Mudd - Blurry,Not Checked Yet,,,FALSE,
DLC3,Puddle of Mudd - Control,Not Checked Yet,,,FALSE,
DLC3,Puddle of Mudd - She Hates Me,Not Checked Yet,,,FALSE,
DLC3,Queen - Bicycle Race,Not Checked Yet,,,FALSE,
DLC3,Queen - Death on Two Legs (Dedicated to...),Not Checked Yet,,,FALSE,
DLC3,Queen - Don't Stop Me Now,Not Checked Yet,,,FALSE,
DLC3,Queen - Hammer to Fall,Not Checked Yet,,,FALSE,
DLC3,Queen - I Want It All (RB3 version),Not Checked Yet,,,FALSE,
DLC3,Queen - I Want To Break Free (RB3 version),Not Checked Yet,,,FALSE,
DLC3,Queen - I'm in Love with My Car,Not Checked Yet,,,FALSE,
DLC3,Queen - Keep Yourself Alive,Not Checked Yet,,,FALSE,
DLC3,Queen - Killer Queen (RB3 version),Not Checked Yet,,,FALSE,
DLC3,Queen - Long Away,Not Checked Yet,,,FALSE,
DLC3,Queen - Now I'm Here,Not Checked Yet,,,FALSE,
DLC3,Queen - One Vision (RB3 version),Not Checked Yet,,,FALSE,
DLC3,Queen - Play the Game,Not Checked Yet,,,FALSE,
DLC3,Queen - Radio Ga Ga,Not Checked Yet,,,FALSE,
DLC3,Queen - Seven Seas of Rhye,Not Checked Yet,,,FALSE,
DLC3,Queen - Somebody To Love (RB3 version),Not Checked Yet,,,FALSE,
DLC3,Queen - Stone Cold Crazy,Not Checked Yet,,,FALSE,
DLC3,Queen - Tenement Funster,Not Checked Yet,,,FALSE,
DLC3,Queen - The Show Must Go On,Not Checked Yet,,,FALSE,
DLC3,Queen - Under Pressure (RB3 version),Not Checked Yet,,,FALSE,
DLC3,Queen - We Are the Champions (RB3 version),Not Checked Yet,,,FALSE,
DLC3,Queen - We Will Rock You (RB3 version),Not Checked Yet,,,FALSE,
DLC3,Queen - You're My Best Friend,Not Checked Yet,,,FALSE,
DLC3,Queens of the Stone Age - In My Head,Not Checked Yet,,,FALSE,
DLC3,Queensr che - Silent Lucidity,Not Checked Yet,,,FALSE,
DLC3,Quiet Riot - Bang Your Head (Metal Health),Not Checked Yet,,,FALSE,
DLC3,R.E.M - Man on the Moon,Not Checked Yet,,,FALSE,
DLC3,Rage Against the Machine - Bombtrack,Not Checked Yet,,,FALSE,
DLC3,Rage Against the Machine - Killing in the Name,Not Checked Yet,,,FALSE,
DLC3,Rage Against the Machine - Sleep Now in the Fire,Not Checked Yet,,,FALSE,
DLC3,Rascal Flatts - Summer Nights (RB3 version),Not Checked Yet,,,FALSE,
DLC3,Reba McEntire - The Night the Lights Went Out in Georgia (RB3 version),Not Checked Yet,,,FALSE,
DLC3,Red Hot Chili Peppers - By the Way,Not Checked Yet,,,FALSE,
DLC3,Red Hot Chili Peppers - Californication,Not Checked Yet,,,FALSE,
DLC3,Red Hot Chili Peppers - Look Around,Not Checked Yet,,,FALSE,
DLC3,Red Hot Chili Peppers - Monarchy of Roses,Not Checked Yet,,,FALSE,
DLC3,Red Hot Chili Peppers - Otherside,Not Checked Yet,,,FALSE,
DLC3,Red Hot Chili Peppers - Parallel Universe,Not Checked Yet,,,FALSE,
DLC3,Red Hot Chili Peppers - Scar Tissue,Not Checked Yet,,,FALSE,
DLC3,Red Hot Chili Peppers - The Adventures of Rain Dance Maggie,Not Checked Yet,,,FALSE,
DLC3,Relient K - Must Have Done Something Right,Not Checked Yet,,,FALSE,
DLC3,REO Speedwagon - Keep On Loving You,Not Checked Yet,,,FALSE,
DLC3,Rick Astley - Never Gonna Give You Up,Not Checked Yet,,,FALSE,
DLC3,Rick Springfield - Don't Talk to Strangers,Not Checked Yet,,,FALSE,
DLC3,Rick Springfield - I've Done Everything for You,Not Checked Yet,,,FALSE,
DLC3,Rick Springfield - Jessie's Girl,Not Checked Yet,,,FALSE,
DLC3,Rise Against - Audience of One,Not Checked Yet,,,FALSE,
DLC3,Rise Against - Help Is on the Way,Not Checked Yet,,,FALSE,
DLC3,Rise Against - Satellite,Not Checked Yet,,,FALSE,
DLC3,Rise Against - The Good Left Undone,Not Checked Yet,,,FALSE,
DLC3,Rob Zombie - Living Dead Girl,Not Checked Yet,,,FALSE,
DLC3,Roy Orbison - Blue Bayou,Not Checked Yet,,,FALSE,
DLC3,Roy Orbison - Dream Baby (How Long Must I Dream),Not Checked Yet,,,FALSE,
DLC3,Roy Orbison - Only the Lonely (Know the Way I Feel),Not Checked Yet,,,FALSE,
DLC3,Rufus (ft. Chaka Khan) - Tell Me Something Good,Not Checked Yet,,,FALSE,
DLC3,Run-DMC - King of Rock,Not Checked Yet,,,FALSE,
DLC3,Rush - 2112,Not Checked Yet,,,FALSE,
DLC3,"Rush - 2112 Discovery, Presentation",Not Checked Yet,,,FALSE,
DLC3,"Rush - 2112 Oracle The Dream, Soliloquy, Grand Finale",Not Checked Yet,,,FALSE,
DLC3,"Rush - 2112 Overture, The Temples of Syrinx",Not Checked Yet,,,FALSE,
DLC3,Rush - Caravan,Not Checked Yet,,,FALSE,
DLC3,Rush - Fly by Night,Not Checked Yet,,,FALSE,
DLC3,Rush - Subdivisions,Not Checked Yet,,,FALSE,
DLC3,Rush - The Spirit of Radio (Live),Not Checked Yet,,,FALSE,
DLC3,Santana - Black Magic Woman,Not Checked Yet,,,FALSE,
DLC3,Santana (ft. Rob Thomas) - Smooth,Not Checked Yet,,,FALSE,
DLC3,Save Ferris - Come On Eileen,Not Checked Yet,,,FALSE,
DLC3,Shania Twain - Party for Two (with Billy Currington) (RB3 version),Not Checked Yet,,,FALSE,
DLC3,Sheryl Crow - All I Wanna Do,Not Checked Yet,,,FALSE,
DLC3,Shinedown - Bully,Not Checked Yet,,,FALSE,
DLC3,Shinedown - Diamond Eyes (Boom-Lay Boom-Lay Boom),Not Checked Yet,,,FALSE,
DLC3,Shinedown - Second Chance,Not Checked Yet,,,FALSE,
DLC3,Shinedown - The Crow & the Butterfly,Not Checked Yet,,,FALSE,
DLC3,Siouxsie and The Banshees - Cities in Dust,Not Checked Yet,,,FALSE,
DLC3,Skizoo - Dame Aire,Not Checked Yet,,,FALSE,
DLC3,Slayer - Raining Blood,Not Checked Yet,,,FALSE,
DLC3,Slayer - Seasons in the Abyss,Not Checked Yet,,,FALSE,
DLC3,Slayer - South of Heaven,Not Checked Yet,,,FALSE,
DLC3,Slipknot - Left Behind,Not Checked Yet,,,FALSE,
DLC3,Slipknot - Pulse of the Maggots,Not Checked Yet,,,FALSE,
DLC3,Slipknot - Snuff,Not Checked Yet,,,FALSE,
DLC3,Slipknot - Wait and Bleed,Not Checked Yet,,,FALSE,
DLC3,Smash Mouth - Can't Get Enough of You Baby,Not Checked Yet,,,FALSE,
DLC3,Smash Mouth - Why Can't We Be Friends,Not Checked Yet,,,FALSE,
DLC3,Soft Cell - Tainted Love,Not Checked Yet,,,FALSE,
DLC3,Soundgarden - Blow Up the Outside World,Not Checked Yet,,,FALSE,
DLC3,Soundgarden - Burden in My Hand,Not Checked Yet,,,FALSE,
DLC3,Soundgarden - Fell on Black Days,Not Checked Yet,,,FALSE,
DLC3,Soundgarden - Outshined,Not Checked Yet,,,FALSE,
DLC3,Soundgarden - Rusty Cage,Not Checked Yet,,,FALSE,
DLC3,Soundgarden - The Day I Tried to Live,Not Checked Yet,,,FALSE,
DLC3,Staind - It's Been Awhile,Not Checked Yet,,,FALSE,
DLC3,Staind - Not Again,Not Checked Yet,,,FALSE,
DLC3,Staind - So Far Away,Not Checked Yet,,,FALSE,
DLC3,Starship - We Built This City,Not Checked Yet,,,FALSE,
DLC3,Stevie Nicks - Edge of Seventeen (Just Like the White Winged Dove),Not Checked Yet,,,FALSE,
DLC3,Stevie Nicks - Stand Back,Not Checked Yet,,,FALSE,
DLC3,Stevie Nicks - Stop Draggin' My Heart Around,Not Checked Yet,,,FALSE,
DLC3,Stevie Wonder - Higher Ground,Not Checked Yet,,,FALSE,
DLC3,Stevie Wonder - I Wish,Not Checked Yet,,,FALSE,
DLC3,Stevie Wonder - Living for the City,Not Checked Yet,,,FALSE,
DLC3,Stevie Wonder - Sir Duke,Not Checked Yet,,,FALSE,
DLC3,Stevie Wonder - Superstition,Not Checked Yet,,,FALSE,
DLC3,Stone Sour - Made of Scars,Not Checked Yet,,,FALSE,
DLC3,Stone Sour - Say You'll Haunt Me,Not Checked Yet,,,FALSE,
DLC3,Stone Sour - Through Glass,Not Checked Yet,,,FALSE,
DLC3,Stone Temple Pilots - Big Bang Baby,Not Checked Yet,,,FALSE,
DLC3,Sublime - Santeria,Not Checked Yet,,,FALSE,
DLC3,Sublime - What I Got,Not Checked Yet,,,FALSE,
DLC3,Sublime - Wrong Way,Not Checked Yet,,,FALSE,
DLC3,Sublime with Rome - Panic,Not Checked Yet,,,FALSE,
DLC3,Sugarland - Settlin' (RB3 version),Not Checked Yet,,,FALSE,
DLC3,Sum 41 - Fat Lip,Not Checked Yet,,,FALSE,
DLC3,Sum 41 - Still Waiting,Not Checked Yet,,,FALSE,
DLC3,System of a Down - Aerials,Not Checked Yet,,,FALSE,
DLC3,System of a Down - Hypnotize,Not Checked Yet,,,FALSE,
DLC3,Talking Heads - Burning Down the House,Not Checked Yet,,,FALSE,
DLC3,Tears for Fears - Head Over Heels,Not Checked Yet,,,FALSE,
DLC3,Tears for Fears - Shout,Not Checked Yet,,,FALSE,
DLC3,Tenacious D - Rize Of The Fenix,Not Checked Yet,,,FALSE,
DLC3,The Allman Brothers Band - Jessica,Not Checked Yet,,,FALSE,
DLC3,The B-52's - Love Shack,Not Checked Yet,,,FALSE,
DLC3,The Band - The Weight (Live),Not Checked Yet,,,FALSE,
DLC3,The Black Crowes - Remedy,Not Checked Yet,,,FALSE,
DLC3,The Black Crowes - She Talks to Angels,Not Checked Yet,,,FALSE,
DLC3,The Black Crowes - Sometimes Salvation,Not Checked Yet,,,FALSE,
DLC3,The Black Keys - Howlin' for You,Not Checked Yet,,,FALSE,
DLC3,The Black Keys - Lonely Boy,Not Checked Yet,,,FALSE,
DLC3,The Black Keys - Tighten Up,Not Checked Yet,,,FALSE,
DLC3,The Clash - Brand New Cadillac,Not Checked Yet,,,FALSE,
DLC3,The Clash - Clampdown,Not Checked Yet,,,FALSE,
DLC3,The Clash - Death or Glory,Not Checked Yet,,,FALSE,
DLC3,The Clash - Four Horsemen,Not Checked Yet,,,FALSE,
DLC3,The Clash - Hateful,Not Checked Yet,,,FALSE,
DLC3,The Clash - I'm Not Down,Not Checked Yet,,,FALSE,
DLC3,The Clash - Jimmy Jazz,Not Checked Yet,,,FALSE,
DLC3,The Clash - Koka Kola,Not Checked Yet,,,FALSE,
DLC3,The Clash - London Calling,Not Checked Yet,,,FALSE,
DLC3,The Clash - Lost in the Supermarket,Not Checked Yet,,,FALSE,
DLC3,The Clash - Lover's Rock,Not Checked Yet,,,FALSE,
DLC3,The Clash - Revolution Rock,Not Checked Yet,,,FALSE,
DLC3,The Clash - Rock the Casbah,Not Checked Yet,,,FALSE,
DLC3,The Clash - Rudie Can't Fail,Not Checked Yet,,,FALSE,
DLC3,The Clash - Spanish Bombs,Not Checked Yet,,,FALSE,
DLC3,The Clash - The Card Cheat,Not Checked Yet,,,FALSE,
DLC3,The Clash - The Guns of Brixton,Not Checked Yet,,,FALSE,
DLC3,The Clash - The Right Profile,Not Checked Yet,,,FALSE,
DLC3,The Clash - Wrong 'Em Boyo,Not Checked Yet,,,FALSE,
DLC3,The Darkness - I Believe in a Thing Called Love,Not Checked Yet,,,FALSE,
DLC3,"The Doors - Hello, I Love You",Not Checked Yet,,,FALSE,
DLC3,The Doors - L.A. Woman,Not Checked Yet,,,FALSE,
DLC3,The Doors - Light My Fire,Not Checked Yet,,,FALSE,
DLC3,The Doors - Love Her Madly,Not Checked Yet,,,FALSE,
DLC3,The Doors - Love Me Two Times,Not Checked Yet,,,FALSE,
DLC3,The Doors - Peace Frog,Not Checked Yet,,,FALSE,
DLC3,The Doors - People Are Strange,Not Checked Yet,,,FALSE,
DLC3,The Doors - Riders on the Storm,Not Checked Yet,,,FALSE,
DLC3,The Doors - Roadhouse Blues,Not Checked Yet,,,FALSE,
DLC3,The Doors - Soul Kitchen,Not Checked Yet,,,FALSE,
DLC3,The Doors - The Crystal Ship,Not Checked Yet,,,FALSE,
DLC3,The Doors - Touch Me,Not Checked Yet,,,FALSE,
DLC3,The Edgar Winter Group - Frankenstein,Not Checked Yet,,,FALSE,
DLC3,The Edgar Winter Group - Free Ride,Not Checked Yet,,,FALSE,
DLC3,The Flys - Got You (Where I Want You),Not Checked Yet,,,FALSE,
DLC3,The Gracious Few - Appetite,Not Checked Yet,,,FALSE,
DLC3,The Human League - Don't You Want Me,Not Checked Yet,,,FALSE,
DLC3,The J. Geils Band - Freeze-Frame,Not Checked Yet,,,FALSE,
DLC3,The Jimi Hendrix Experience - All Along the Watchtower,Not Checked Yet,,,FALSE,
DLC3,The Jimi Hendrix Experience - Gypsy Eyes,Not Checked Yet,,,FALSE,
DLC3,The Jimi Hendrix Experience - Long Hot Summer Night,Not Checked Yet,,,FALSE,
DLC3,The Offspring - Days Go By,Not Checked Yet,,,FALSE,
DLC3,The Police - Every Breath You Take,Not Checked Yet,,,FALSE,
DLC3,The Police - So Lonely,Not Checked Yet,,,FALSE,
DLC3,The Strokes - Under Cover of Darkness,Not Checked Yet,,,FALSE,
DLC3,The Vapors - Turning Japanese,Not Checked Yet,,,FALSE,
DLC3,Three Days Grace - Animal I Have Become,Not Checked Yet,,,FALSE,
DLC3,Three Days Grace - I Hate Everything About You,Not Checked Yet,,,FALSE,
DLC3,Three Days Grace - Pain,Not Checked Yet,,,FALSE,
DLC3,Three Days Grace - The Good Life,Not Checked Yet,,,FALSE,
DLC3,Toadies - Away,Not Checked Yet,,,FALSE,
DLC3,Toadies - Possum Kingdom,Not Checked Yet,,,FALSE,
DLC3,Toadies - Tyler,Not Checked Yet,,,FALSE,
DLC3,Tommy Tutone - 867-5309-Jenny,Not Checked Yet,,,FALSE,
DLC3,Toto - Rosanna,Not Checked Yet,,,FALSE,
DLC3,Trace Adkins - Ride (RB3 version),Not Checked Yet,,,FALSE,
DLC3,Train - Drops of Jupiter,Not Checked Yet,,,FALSE,
DLC3,Travie McCoy (ft. Bruno Mars) - Billionaire,Not Checked Yet,,,FALSE,
DLC3,Trivium - In Waves,Not Checked Yet,,,FALSE,
DLC3,Tutankamon - Starting to Appreciate,Not Checked Yet,,,FALSE,
DLC3,Volbeat - A Warrior's Call,Not Checked Yet,,,FALSE,
DLC3,WAR - Spill the Wine,Not Checked Yet,,,FALSE,
DLC3,Weezer - Back To The Shack,Not Checked Yet,,,FALSE,
DLC3,Weezer - Hash Pipe,Not Checked Yet,,,FALSE,
DLC3,Weezer - Island in the Sun,Not Checked Yet,,,FALSE,
DLC3,Weezer - Perfect Situation,Not Checked Yet,,,FALSE,
DLC3,White Zombie - Super-Charger Heaven,Not Checked Yet,,,FALSE,
DLC3,White Zombie - Thunder Kiss '65,Not Checked Yet,,,FALSE,
DLC3,Whitesnake - Still of the Night,Not Checked Yet,,,FALSE,
DLC3,Wir sind Helden - Nur ein Wort,Not Checked Yet,,,FALSE,
DLC3,Yellowcard - Only One,Not Checked Yet,,,FALSE,
DLC3,Yes - Heart of the Sunrise,Not Checked Yet,,,FALSE,
DLC3,Yes - I've Seen All Good People,Not Checked Yet,,,FALSE,
DLC3,Yes - Owner of a Lonely Heart,Not Checked Yet,,,FALSE,
DLC3,Yes - South Side of the Sky,Not Checked Yet,,,FALSE,
DLC3,Yes - Starship Trooper,Not Checked Yet,,,FALSE,
DLC3,Young the Giant - My Body,Not Checked Yet,,,FALSE,
DLC4,200 Stab Wounds - Masters of Morbidity,Not Checked Yet,,,FALSE,
DLC4,24kGoldn - CITY OF ANGELS,Not Checked Yet,,,FALSE,
DLC4,30 Seconds to Mars - Rescue Me,Not Checked Yet,,,FALSE,
DLC4,5 Seconds of Summer - She Looks So Perfect,Not Checked Yet,,,FALSE,
DLC4,5 Seconds of Summer - Youngblood,Not Checked Yet,,,FALSE,
DLC4,A Day to Remember - Mindreader,Not Checked Yet,,,FALSE,
DLC4,A Day to Remember - Paranoia,Not Checked Yet,,,FALSE,
DLC4,A Day to Remember - Resentment,Not Checked Yet,,,FALSE,
